release_month,observation_month,cylinder_size_kg,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,refill_price_ngn,unit,source_period_label,is_primary_release,source_anomaly,source_banner_text,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-08-01,2025-08-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,6559.54285714284,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,24,4,D24
2025-08-01,2025-08-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,6893.11822222224,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,16,4,D16
2025-08-01,2025-08-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,6754.967999999999,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,17,4,D17
2025-08-01,2025-08-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,6176.2405,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,25,4,D25
2025-08-01,2025-08-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,6387.148336734691,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,3,4,D3
2025-08-01,2025-08-01,5.0,ZONE,North East,NORTH EAST,,North East,TRUE,6465.631481481487,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,11,4,D11
2025-08-01,2025-08-01,5.0,ZONE,North West,NORTH WEST,,North West,TRUE,6473.626948979596,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,18,4,D18
2025-08-01,2025-08-01,5.0,ZONE,South East,SOUTH EAST,,South East,TRUE,6413.1076685714315,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,26,4,D26
2025-08-01,2025-08-01,5.0,ZONE,South South,SOUTH SOUTH,,South South,TRUE,6331.286666666667,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,32,4,D32
2025-08-01,2025-08-01,5.0,ZONE,South West,SOUTH WEST,,South West,TRUE,6346.067396825398,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,39,4,D39
2025-08-01,2025-08-01,5.0,NATIONAL,Nigeria,Average,,,TRUE,6404.023746289147,NGN per refill,Average of Aug-25,TRUE,,5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,46,4,D46
2025-08-01,2025-08-01,12.5,STATE,Abia,Abia,Abia,South East,FALSE,16638.333333333332,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,27,12,L27
2025-08-01,2025-08-01,12.5,STATE,Abuja,Abuja,Abuja,North Central,FALSE,16794.92375,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,4,12,L4
2025-08-01,2025-08-01,12.5,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,16872.4,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,12,12,L12
2025-08-01,2025-08-01,12.5,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,16505.4285714286,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,33,12,L33
2025-08-01,2025-08-01,12.5,STATE,Anambra,Anambra,Anambra,South East,FALSE,16522.14285714286,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,28,12,L28
2025-08-01,2025-08-01,12.5,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,16484.375,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,13,12,L13
2025-08-01,2025-08-01,12.5,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,16527.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,34,12,L34
2025-08-01,2025-08-01,12.5,STATE,Benue,Benue,Benue,North Central,FALSE,15102.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,5,12,L5
2025-08-01,2025-08-01,12.5,STATE,Borno,Borno,Borno,North East,FALSE,15176.39,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,14,12,L14
2025-08-01,2025-08-01,12.5,STATE,Cross River,Cross River,Cross River,South South,FALSE,15563.89,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,35,12,L35
2025-08-01,2025-08-01,12.5,STATE,Delta,Delta,Delta,South South,FALSE,16343.75,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,36,12,L36
2025-08-01,2025-08-01,12.5,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,16859.1666666667,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,29,12,L29
2025-08-01,2025-08-01,12.5,STATE,Edo,Edo,Edo,South South,FALSE,16212.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,37,12,L37
2025-08-01,2025-08-01,12.5,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,15657.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,40,12,L40
2025-08-01,2025-08-01,12.5,STATE,Enugu,Enugu,Enugu,South East,FALSE,16525.833333333332,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,30,12,L30
2025-08-01,2025-08-01,12.5,STATE,Gombe,Gombe,Gombe,North East,FALSE,16321.0916666667,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,15,12,L15
2025-08-01,2025-08-01,12.5,STATE,Imo,Imo,Imo,South East,FALSE,15177.578,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,31,12,L31
2025-08-01,2025-08-01,12.5,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,16120.0975,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,19,12,L19
2025-08-01,2025-08-01,12.5,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,16153.7966666667,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,20,12,L20
2025-08-01,2025-08-01,12.5,STATE,Kano,Kano,Kano,North West,FALSE,16487.758333333335,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,21,12,L21
2025-08-01,2025-08-01,12.5,STATE,Katsina,Katsina,Katsina,North West,FALSE,16363.0357142857,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,22,12,L22
2025-08-01,2025-08-01,12.5,STATE,Kebbi,Taraba,Kebbi,North West,FALSE,16142.9166666667,NGN per refill,Average of Aug-25,TRUE,LPG_12_5KG_KEBBI_LABELLED_TARABA,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,23,12,L23
2025-08-01,2025-08-01,12.5,STATE,Kogi,Kogi,Kogi,North Central,FALSE,15904.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,6,12,L6
2025-08-01,2025-08-01,12.5,STATE,Kwara,Kwara,Kwara,North Central,FALSE,16018.125,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,7,12,L7
2025-08-01,2025-08-01,12.5,STATE,Lagos,Lagos,Lagos,South West,FALSE,16363.035714285714,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,41,12,L41
2025-08-01,2025-08-01,12.5,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,15765.2371428571,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,8,12,L8
2025-08-01,2025-08-01,12.5,STATE,Niger,Niger,Niger,North Central,FALSE,16106.25,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,9,12,L9
2025-08-01,2025-08-01,12.5,STATE,Ogun,Ogun,Ogun,South West,FALSE,15204.4285714286,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,42,12,L42
2025-08-01,2025-08-01,12.5,STATE,Ondo,Ondo,Ondo,South West,FALSE,15801.5,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,43,12,L43
2025-08-01,2025-08-01,12.5,STATE,Osun,Osun,Osun,South West,FALSE,16542.166666666668,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,44,12,L44
2025-08-01,2025-08-01,12.5,STATE,Oyo,Oyo,Oyo,South West,FALSE,15622.380000000001,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,45,12,L45
2025-08-01,2025-08-01,12.5,STATE,Plateau,Plateau,Plateau,North Central,FALSE,16761.06,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,10,12,L10
2025-08-01,2025-08-01,12.5,STATE,Rivers,Rivers,Rivers,South South,FALSE,16216.2314285714,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,38,12,L38
2025-08-01,2025-08-01,12.5,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,16398.8571428571,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,24,12,L24
2025-08-01,2025-08-01,12.5,STATE,Taraba,Taraba,Taraba,North East,FALSE,16232.7955555556,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,16,12,L16
2025-08-01,2025-08-01,12.5,STATE,Yobe,Yobe,Yobe,North East,FALSE,16887.42,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,17,12,L17
2025-08-01,2025-08-01,12.5,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,16840.60125,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,25,12,L25
2025-08-01,2025-08-01,12.5,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,16064.656556122443,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,3,12,L3
2025-08-01,2025-08-01,12.5,ZONE,North East,NORTH EAST,,North East,TRUE,16329.078703703715,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,11,12,L11
2025-08-01,2025-08-01,12.5,ZONE,North West,NORTH WEST,,North West,TRUE,16358.151896258505,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,18,12,L18
2025-08-01,2025-08-01,12.5,ZONE,South East,SOUTH EAST,,South East,TRUE,16344.610838095245,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,26,12,L26
2025-08-01,2025-08-01,12.5,ZONE,South South,SOUTH SOUTH,,South South,TRUE,16228.216666666665,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,32,12,L32
2025-08-01,2025-08-01,12.5,ZONE,South West,SOUTH WEST,,South West,TRUE,15865.168492063496,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,39,12,L39
2025-08-01,2025-08-01,12.5,NATIONAL,Nigeria,Average,,,TRUE,16195.067473830974,NGN per refill,Average of Aug-25,TRUE,,12.5KG,2,LPG_AUGUST_2025.zip,GAS_PRICE_WATCH_AUGUST_2025___.xlsx,LPG AUGUST 2025,46,12,L46
2025-09-01,2024-09-01,5.0,STATE,Abia,Abia,Abia,South East,FALSE,6818.181818181818,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,27,2,B27
2025-09-01,2024-09-01,5.0,STATE,Abuja,Abuja,Abuja,North Central,FALSE,6690.625,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,4,2,B4
2025-09-01,2024-09-01,5.0,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,6650,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,12,2,B12
2025-09-01,2024-09-01,5.0,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,6883.333333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,33,2,B33
2025-09-01,2024-09-01,5.0,STATE,Anambra,Anambra,Anambra,South East,FALSE,7083.333333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,28,2,B28
2025-09-01,2024-09-01,5.0,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,6587.5,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,13,2,B13
2025-09-01,2024-09-01,5.0,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,6500,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,34,2,B34
2025-09-01,2024-09-01,5.0,STATE,Benue,Benue,Benue,North Central,FALSE,6143.522727272727,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,5,2,B5
2025-09-01,2024-09-01,5.0,STATE,Borno,Borno,Borno,North East,FALSE,7089.722222222223,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,14,2,B14
2025-09-01,2024-09-01,5.0,STATE,Cross River,Cross River,Cross River,South South,FALSE,6718.75,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,35,2,B35
2025-09-01,2024-09-01,5.0,STATE,Delta,Delta,Delta,South South,FALSE,6416.666666666667,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,36,2,B36
2025-09-01,2024-09-01,5.0,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,6808.571428571428,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,29,2,B29
2025-09-01,2024-09-01,5.0,STATE,Edo,Edo,Edo,South South,FALSE,6968.75,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,37,2,B37
2025-09-01,2024-09-01,5.0,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,6600,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,40,2,B40
2025-09-01,2024-09-01,5.0,STATE,Enugu,Enugu,Enugu,South East,FALSE,6869.047619047619,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,30,2,B30
2025-09-01,2024-09-01,5.0,STATE,Gombe,Gombe,Gombe,North East,FALSE,7271.875,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,15,2,B15
2025-09-01,2024-09-01,5.0,STATE,Imo,Imo,Imo,South East,FALSE,6888.235294117647,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,31,2,B31
2025-09-01,2024-09-01,5.0,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,6277.777777777777,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,19,2,B19
2025-09-01,2024-09-01,5.0,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,6470.833333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,20,2,B20
2025-09-01,2024-09-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,6133.333333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,21,2,B21
2025-09-01,2024-09-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,6683.333333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,22,2,B22
2025-09-01,2024-09-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,5950,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,23,2,B23
2025-09-01,2024-09-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,6421.428571428572,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,6,2,B6
2025-09-01,2024-09-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,6771.875,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,7,2,B7
2025-09-01,2024-09-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,6975,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,41,2,B41
2025-09-01,2024-09-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,6528.571428571428,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,8,2,B8
2025-09-01,2024-09-01,5.0,STATE,Niger,Niger,Niger,North Central,FALSE,6706.427083333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,9,2,B9
2025-09-01,2024-09-01,5.0,STATE,Ogun,Ogun,Ogun,South West,FALSE,6668.181818181818,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,42,2,B42
2025-09-01,2024-09-01,5.0,STATE,Ondo,Ondo,Ondo,South West,FALSE,6493.75,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,43,2,B43
2025-09-01,2024-09-01,5.0,STATE,Osun,Osun,Osun,South West,FALSE,6785.714285714285,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,44,2,B44
2025-09-01,2024-09-01,5.0,STATE,Oyo,Oyo,Oyo,South West,FALSE,6953.125,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,45,2,B45
2025-09-01,2024-09-01,5.0,STATE,Plateau,Plateau,Plateau,North Central,FALSE,6657.142857142857,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,10,2,B10
2025-09-01,2024-09-01,5.0,STATE,Rivers,Rivers,Rivers,South South,FALSE,7285.714285714285,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,38,2,B38
2025-09-01,2024-09-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,6433.333333333333,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,24,2,B24
2025-09-01,2024-09-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,7075,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,16,2,B16
2025-09-01,2024-09-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,6900,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,17,2,B17
2025-09-01,2024-09-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,6727.5,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,25,2,B25
2025-09-01,2024-09-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,6559.941809678417,NGN per refill,Average of Sept-24,FALSE,,5KG,2,LPG_Report_Sept_2025.zip,GAS_PRICE_WATCH_SEPTEMBER_2025.xlsx,LPG_SEPTEMBER_2025,3,2,B3
