release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-09-01,2025-08-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1831.83,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,24,3,C24
2025-09-01,2025-08-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1721.375,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,52,3,C52
2025-09-01,2025-08-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1443.5,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,38,3,C38
2025-09-01,2025-08-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1606.4,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,30,3,C30
2025-09-01,2025-08-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1510.68235294118,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,31,3,C31
2025-09-01,2025-08-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1250.34714285714,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,39,3,C39
2025-09-01,2025-08-01,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,1597.4023937650943,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,17,3,C17
2025-09-01,2025-08-01,ZONE,North East,NORTH EAST,,North East,TRUE,1520.0429022255666,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,25,3,C25
2025-09-01,2025-08-01,ZONE,North West,NORTH WEST,,North West,TRUE,1550.5027611489027,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,32,3,C32
2025-09-01,2025-08-01,ZONE,South East,SOUTH EAST,,South East,TRUE,1539.9788357524822,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,40,3,C40
2025-09-01,2025-08-01,ZONE,South South,SOUTH SOUTH,,South South,TRUE,1665.790612592745,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,46,3,C46
2025-09-01,2025-08-01,ZONE,South West,SOUTH WEST,,South West,TRUE,1428.2281507936516,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,53,3,C53
2025-09-01,2025-08-01,NATIONAL,Nigeria,NATIONAL,,,TRUE,1551.8810880224912,NGN per litre,2025-08-14,FALSE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,60,3,C60
2025-09-01,2025-09-01,STATE,Abia,Abia,Abia,South East,FALSE,1311,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,41,4,D41
2025-09-01,2025-09-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1283.81808333333,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,18,4,D18
2025-09-01,2025-09-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1517.93106929638,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,26,4,D26
2025-09-01,2025-09-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1277.3816666666667,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,47,4,D47
2025-09-01,2025-09-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1257.3295454545455,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,42,4,D42
2025-09-01,2025-09-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1277.355,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,27,4,D27
2025-09-01,2025-09-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1231.9825,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,48,4,D48
2025-09-01,2025-09-01,STATE,Benue,Benue,Benue,North Central,FALSE,1227.857142857143,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,19,4,D19
2025-09-01,2025-09-01,STATE,Borno,Borno,Borno,North East,FALSE,1500,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,28,4,D28
2025-09-01,2025-09-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1350.2067973856208,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,49,4,D49
2025-09-01,2025-09-01,STATE,Delta,Delta,Delta,South South,FALSE,1193.8239458041958,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,50,4,D50
2025-09-01,2025-09-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1265.932857142857,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,43,4,D43
2025-09-01,2025-09-01,STATE,Edo,Edo,Edo,South South,FALSE,1330.625,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,51,4,D51
2025-09-01,2025-09-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1145.3966666666668,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,54,4,D54
2025-09-01,2025-09-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1299.9,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,44,4,D44
2025-09-01,2025-09-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1332.134,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,29,4,D29
2025-09-01,2025-09-01,STATE,Imo,Imo,Imo,South East,FALSE,1242.8823529411764,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,45,4,D45
2025-09-01,2025-09-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1177.856375,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,33,4,D33
2025-09-01,2025-09-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1294.6866666666667,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,34,4,D34
2025-09-01,2025-09-01,STATE,Kano,Kano,Kano,North West,FALSE,1279.4305,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,35,4,D35
2025-09-01,2025-09-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1184.5806666666667,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,36,4,D36
2025-09-01,2025-09-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1234.8869,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,37,4,D37
2025-09-01,2025-09-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1177.5345,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,20,4,D20
2025-09-01,2025-09-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1175.3381666666667,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,21,4,D21
2025-09-01,2025-09-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1168.1100000000001,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,55,4,D55
2025-09-01,2025-09-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,1519.6776422764233,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,22,4,D22
2025-09-01,2025-09-01,STATE,Niger,Niger,Niger,North Central,FALSE,1386.5595238095295,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,23,4,D23
2025-09-01,2025-09-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1180.7740571428571,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,56,4,D56
2025-09-01,2025-09-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1150.76,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,57,4,D57
2025-09-01,2025-09-01,STATE,Osun,Osun,Osun,South West,FALSE,1245.3007142857143,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,58,4,D58
2025-09-01,2025-09-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1202.0497,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,59,4,D59
2025-09-01,2025-09-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1312.5525,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,24,4,D24
2025-09-01,2025-09-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1220.44375,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,52,4,D52
2025-09-01,2025-09-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1266.325,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,38,4,D38
2025-09-01,2025-09-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1348.1979999999999,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,30,4,D30
2025-09-01,2025-09-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1365.6482352941177,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,31,4,D31
2025-09-01,2025-09-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1342.6657142857143,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,39,4,D39
2025-09-01,2025-09-01,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,1297.6196512775846,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,17,4,D17
2025-09-01,2025-09-01,ZONE,North East,NORTH EAST,,North East,TRUE,1390.2110507650832,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,25,4,D25
2025-09-01,2025-09-01,ZONE,North West,NORTH WEST,,North West,TRUE,1254.3474032312922,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,32,4,D32
2025-09-01,2025-09-01,ZONE,South East,SOUTH EAST,,South East,TRUE,1275.408951107716,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,40,4,D40
2025-09-01,2025-09-01,ZONE,South South,SOUTH SOUTH,,South South,TRUE,1267.4106099760804,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,46,4,D46
2025-09-01,2025-09-01,ZONE,South West,SOUTH WEST,,South West,TRUE,1182.0651896825395,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,53,4,D53
2025-09-01,2025-09-01,NATIONAL,Nigeria,NATIONAL,,,TRUE,1277.8090605308903,NGN per litre,2025-09-14,TRUE,,16,AGO_Report_AUGUST_SEPTEMBER_2025.zip,DIESEL_SEPTEMBER_2025.xlsx,Sheet1,60,4,D60
2025-10-01,2024-10-01,STATE,Abia,Abia,Abia,South East,FALSE,1363.2333333333333,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,41,2,B41
2025-10-01,2024-10-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1421.1,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,18,2,B18
2025-10-01,2024-10-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1552.5,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,26,2,B26
2025-10-01,2024-10-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1562.857142857143,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,47,2,B47
2025-10-01,2024-10-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1318.285140991211,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,42,2,B42
2025-10-01,2024-10-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,2031,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,27,2,B27
2025-10-01,2024-10-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1527.7777777777778,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,48,2,B48
2025-10-01,2024-10-01,STATE,Benue,Benue,Benue,North Central,FALSE,1792,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,19,2,B19
2025-10-01,2024-10-01,STATE,Borno,Borno,Borno,North East,FALSE,1743,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,28,2,B28
2025-10-01,2024-10-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1515.6666666666667,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,49,2,B49
2025-10-01,2024-10-01,STATE,Delta,Delta,Delta,South South,FALSE,1487.5,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,50,2,B50
2025-10-01,2024-10-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1308.3333333333333,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,43,2,B43
2025-10-01,2024-10-01,STATE,Edo,Edo,Edo,South South,FALSE,1281.25,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,51,2,B51
2025-10-01,2024-10-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1278.6470588235295,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,54,2,B54
2025-10-01,2024-10-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1341.4375,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,44,2,B44
2025-10-01,2024-10-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1566.550048828125,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,29,2,B29
2025-10-01,2024-10-01,STATE,Imo,Imo,Imo,South East,FALSE,1345.1136363636363,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,45,2,B45
2025-10-01,2024-10-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1293.388888888889,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,33,2,B33
2025-10-01,2024-10-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1244.5,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,34,2,B34
2025-10-01,2024-10-01,STATE,Kano,Kano,Kano,North West,FALSE,1404.2857142857142,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,35,2,B35
2025-10-01,2024-10-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1300,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,36,2,B36
2025-10-01,2024-10-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1368,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,37,2,B37
2025-10-01,2024-10-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1314.9903971354167,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,20,2,B20
2025-10-01,2024-10-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1444.1666666666667,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,21,2,B21
2025-10-01,2024-10-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1281.8333333333333,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,55,2,B55
2025-10-01,2024-10-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,1425.8,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,22,2,B22
2025-10-01,2024-10-01,STATE,Niger,Niger,Niger,North Central,FALSE,1366.539990234375,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,23,2,B23
2025-10-01,2024-10-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1200.7142857142858,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,56,2,B56
2025-10-01,2024-10-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1400,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,57,2,B57
2025-10-01,2024-10-01,STATE,Osun,Osun,Osun,South West,FALSE,1425,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,58,2,B58
2025-10-01,2024-10-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1372.8125,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,59,2,B59
2025-10-01,2024-10-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1743.5714285714287,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,24,2,B24
2025-10-01,2024-10-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1335,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,52,2,B52
2025-10-01,2024-10-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1500,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,38,2,B38
2025-10-01,2024-10-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1438.8349975585938,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,30,2,B30
2025-10-01,2024-10-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1571.8333604600693,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,31,2,B31
2025-10-01,2024-10-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1460,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,39,2,B39
2025-10-01,2024-10-01,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,1501.166926086841,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,17,2,B17
2025-10-01,2024-10-01,ZONE,North East,NORTH EAST,,North East,TRUE,1650.6197344744644,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,25,2,B25
2025-10-01,2024-10-01,ZONE,North West,NORTH WEST,,North West,TRUE,1367.1678004535147,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,32,2,B32
2025-10-01,2024-10-01,ZONE,South East,SOUTH EAST,,South East,TRUE,1335.2805888043026,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,40,2,B40
2025-10-01,2024-10-01,ZONE,South South,SOUTH SOUTH,,South South,TRUE,1451.6752645502645,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,46,2,B46
2025-10-01,2024-10-01,ZONE,South West,SOUTH WEST,,South West,TRUE,1326.501196311858,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,53,2,B53
2025-10-01,2024-10-01,NATIONAL,Nigeria,NATIONAL,,,TRUE,1441.2844108600957,NGN per litre,2024-10-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,60,2,B60
2025-10-01,2025-09-01,STATE,Abia,Abia,Abia,South East,FALSE,1311,NGN per litre,2025-09-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,41,3,C41
2025-10-01,2025-09-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1283.81808333333,NGN per litre,2025-09-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,18,3,C18
2025-10-01,2025-09-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1517.93106929638,NGN per litre,2025-09-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,26,3,C26
2025-10-01,2025-09-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1277.3816666666667,NGN per litre,2025-09-14,FALSE,,16,AGO_Report_OCTOBER_2025.zip,AGO_OCT_2025.xlsx,DIESEL OCTOBER 2025,47,3,C47
